Split,Week,Player,Position,Team,Opponent,Result,Points,Team_Points,Team_ELO,Opp_ELO,ELO_Diff,Probability,Region,GameTime
7,58,ALTEC,AD Carry,FOX,TSM,1,14.35,17,1026.61,1181.0,-154.391845703125,0.29136766383122287,NA,1912
7,58,ALTEC,AD Carry,FOX,CLG,0,1.56,6,1026.61,1029.03,-2.4229736328125,0.4965131171732106,NA,2184
7,58,DAMONTE,Mid,FOX,CLG,0,4.06,6,1026.61,1029.03,-2.4229736328125,0.4965131171732106,NA,2184
7,58,DAMONTE,Mid,FOX,TSM,1,11.34,17,1026.61,1181.0,-154.391845703125,0.29136766383122287,NA,1912
7,58,DARDOCH,Jungler,FOX,CLG,0,7.33,6,1026.61,1029.03,-2.4229736328125,0.4965131171732106,NA,2184
7,58,DARDOCH,Jungler,FOX,TSM,1,19.14,17,1026.61,1181.0,-154.391845703125,0.29136766383122287,NA,1912
7,58,FENG,Support,FOX,CLG,0,2.71,6,1026.61,1029.03,-2.4229736328125,0.4965131171732106,NA,2184
7,58,FENG,Support,FOX,TSM,1,14.17,17,1026.61,1181.0,-154.391845703125,0.29136766383122287,NA,1912
7,58,HUNI,Top,FOX,TSM,1,19.4,17,1026.61,1181.0,-154.391845703125,0.29136766383122287,NA,1912
7,58,HUNI,Top,FOX,CLG,0,2.98,6,1026.61,1029.03,-2.4229736328125,0.4965131171732106,NA,2184
7,58,HJARNAN,AD Carry,G2 ,MSF,0,5.43,6,1255.8,1115.11,140.694580078125,0.6920888565814304,EU,2313
7,58,HJARNAN,AD Carry,G2 ,GIA,0,23.12,6,1255.8,904.512,351.2904052734375,0.8831072830140823,EU,2260
7,58,JANKOS,Jungler,G2 ,MSF,0,5.55,6,1255.8,1115.11,140.694580078125,0.6920888565814304,EU,2313
7,58,JANKOS,Jungler,G2 ,GIA,0,26.31,6,1255.8,904.512,351.2904052734375,0.8831072830140823,EU,2260
7,58,PERKZ,Mid,G2 ,GIA,0,20.27,6,1255.8,904.512,351.2904052734375,0.8831072830140823,EU,2260
7,58,PERKZ,Mid,G2 ,MSF,0,7.2,6,1255.8,1115.11,140.694580078125,0.6920888565814304,EU,2313
7,58,WADID,Support,G2 ,GIA,0,9.11,6,1255.8,904.512,351.2904052734375,0.8831072830140823,EU,2260
7,58,WADID,Support,G2 ,MSF,0,2.81,6,1255.8,1115.11,140.694580078125,0.6920888565814304,EU,2313
7,58,WUNDER,Top,G2 ,GIA,0,12.72,6,1255.8,904.512,351.2904052734375,0.8831072830140823,EU,2260
7,58,WUNDER,Top,G2 ,MSF,0,5.89,6,1255.8,1115.11,140.694580078125,0.6920888565814304,EU,2313
7,58,CONTRACTZ,Jungler,GGS,100,1,29.37,18,905.872,1112.06,-206.19049072265625,0.2338088329574408,NA,1513
7,58,CONTRACTZ,Jungler,GGS,CG ,1,22.02,21,905.872,1070.07,-164.20196533203125,0.27984663122545594,NA,2587
7,58,DEFTLY,AD Carry,GGS,CG ,1,32.41,21,905.872,1070.07,-164.20196533203125,0.27984663122545594,NA,2587
7,58,DEFTLY,AD Carry,GGS,100,1,27.42,18,905.872,1112.06,-206.19049072265625,0.2338088329574408,NA,1513
7,58,LOURLO,Top,GGS,100,1,31.44,18,905.872,1112.06,-206.19049072265625,0.2338088329574408,NA,1513
7,58,LOURLO,Top,GGS,CG ,1,16.13,21,905.872,1070.07,-164.20196533203125,0.27984663122545594,NA,2587
7,58,MATT,Support,GGS,CG ,1,26.19,21,905.872,1070.07,-164.20196533203125,0.27984663122545594,NA,2587
7,58,MATT,Support,GGS,100,1,26.69,18,905.872,1112.06,-206.19049072265625,0.2338088329574408,NA,1513
7,58,MICKEY,Mid,GGS,CG ,1,24.13,21,905.872,1070.07,-164.20196533203125,0.27984663122545594,NA,2587
7,58,MICKEY,Mid,GGS,100,1,31.38,18,905.872,1112.06,-206.19049072265625,0.2338088329574408,NA,1513
7,58,BETSY,Mid,GIA,S04,0,11.5,7,904.512,972.347,-67.83477783203125,0.4035997409642614,EU,2355
7,58,BETSY,Mid,GIA,G2 ,1,21.7,15,904.512,1255.8,-351.2904052734375,0.11689271698591785,EU,2260
7,58,DJOKO,Jungler,GIA,S04,0,10.66,7,904.512,972.347,-67.83477783203125,0.4035997409642614,EU,2355
7,58,DJOKO,Jungler,GIA,G2 ,1,20.01,15,904.512,1255.8,-351.2904052734375,0.11689271698591785,EU,2260
7,58,RUIN,Top,GIA,S04,0,17.73,7,904.512,972.347,-67.83477783203125,0.4035997409642614,EU,2355
7,58,RUIN,Top,GIA,G2 ,1,27.45,15,904.512,1255.8,-351.2904052734375,0.11689271698591785,EU,2260
7,58,SIRNUKESALOT,Support,GIA,S04,0,10.4,7,904.512,972.347,-67.83477783203125,0.4035997409642614,EU,2355
7,58,SIRNUKESALOT,Support,GIA,G2 ,1,19.41,15,904.512,1255.8,-351.2904052734375,0.11689271698591785,EU,2260
7,58,STEEELBACK,AD Carry,GIA,G2 ,1,29.3,15,904.512,1255.8,-351.2904052734375,0.11689271698591785,EU,2260
7,58,STEEELBACK,AD Carry,GIA,S04,0,19.05,7,904.512,972.347,-67.83477783203125,0.4035997409642614,EU,2355
7,58,PROMISQ,Support,H2K,VIT,0,3.44,1,1016.13,1060.61,-44.48382568359375,0.4363301601931736,EU,1601
7,58,PROMISQ,Support,H2K,UOL,0,8.66,6,1016.13,1019.16,-3.0347900390625,0.4956326971302598,EU,2059
7,58,SELFIE,Mid,H2K,VIT,0,11.8,1,1016.13,1060.61,-44.48382568359375,0.4363301601931736,EU,1601
7,58,SELFIE,Mid,H2K,UOL,0,16.36,6,1016.13,1019.16,-3.0347900390625,0.4956326971302598,EU,2059
7,58,SHERIFF,AD Carry,H2K,UOL,0,12.28,6,1016.13,1019.16,-3.0347900390625,0.4956326971302598,EU,2059
7,58,SHERIFF,AD Carry,H2K,VIT,0,7.07,1,1016.13,1060.61,-44.48382568359375,0.4363301601931736,EU,1601
7,58,SHOOK,Jungler,H2K,UOL,0,8.4,6,1016.13,1019.16,-3.0347900390625,0.4956326971302598,EU,2059
7,58,SHOOK,Jungler,H2K,VIT,0,6.99,1,1016.13,1060.61,-44.48382568359375,0.4363301601931736,EU,1601
7,58,SMITTYJ,Top,H2K,UOL,0,5.69,6,1016.13,1019.16,-3.0347900390625,0.4956326971302598,EU,2059
7,58,SMITTYJ,Top,H2K,VIT,0,6.62,1,1016.13,1060.61,-44.48382568359375,0.4363301601931736,EU,1601
7,58,ALPHARI,Top,MSF,G2 ,1,16.95,20,1115.11,1255.8,-140.694580078125,0.3079111434185696,EU,2313
7,58,ALPHARI,Top,MSF,VIT,1,22.63,17,1115.11,1060.61,54.4942626953125,0.5777867145135386,EU,2154
7,58,HANS SAMA,AD Carry,MSF,G2 ,1,15.8,20,1115.11,1255.8,-140.694580078125,0.3079111434185696,EU,2313
7,58,HANS SAMA,AD Carry,MSF,VIT,1,18.88,17,1115.11,1060.61,54.4942626953125,0.5777867145135386,EU,2154
7,58,MAXLORE,Jungler,MSF,G2 ,1,13.98,20,1115.11,1255.8,-140.694580078125,0.3079111434185696,EU,2313
7,58,MAXLORE,Jungler,MSF,VIT,1,28.62,17,1115.11,1060.61,54.4942626953125,0.5777867145135386,EU,2154
7,58,MIKYX,Support,MSF,G2 ,1,16.61,20,1115.11,1255.8,-140.694580078125,0.3079111434185696,EU,2313
7,58,MIKYX,Support,MSF,VIT,1,21.12,17,1115.11,1060.61,54.4942626953125,0.5777867145135386,EU,2154
7,58,SENCUX,Mid,MSF,G2 ,1,17.19,20,1115.11,1255.8,-140.694580078125,0.3079111434185696,EU,2313
7,58,SENCUX,Mid,MSF,VIT,1,24.86,17,1115.11,1060.61,54.4942626953125,0.5777867145135386,EU,2154
7,58,AKAADIAN,Jungler,OPT,TL ,0,17.75,8,919.152,1058.02,-138.86322021484375,0.3101622340120453,NA,2399
7,58,AKAADIAN,Jungler,OPT,CG ,0,11.05,16,919.152,1070.07,-150.92205810546875,0.2955088043097282,NA,2984
7,58,ARROW,AD Carry,OPT,CG ,0,7.18,16,919.152,1070.07,-150.92205810546875,0.2955088043097282,NA,2984
7,58,ARROW,AD Carry,OPT,TL ,0,10.71,8,919.152,1058.02,-138.86322021484375,0.3101622340120453,NA,2399
7,58,BIG,Support,OPT,CG ,0,2.93,16,919.152,1070.07,-150.92205810546875,0.2955088043097282,NA,2984
7,58,BIG,Support,OPT,TL ,0,11.96,8,919.152,1058.02,-138.86322021484375,0.3101622340120453,NA,2399
7,58,DHOKLA,Top,OPT,TL ,0,12.51,8,919.152,1058.02,-138.86322021484375,0.3101622340120453,NA,2399
7,58,DHOKLA,Top,OPT,CG ,0,6.73,16,919.152,1070.07,-150.92205810546875,0.2955088043097282,NA,2984
7,58,POWEROFEVIL,Mid,OPT,TL ,0,15.4,8,919.152,1058.02,-138.86322021484375,0.3101622340120453,NA,2399
7,58,POWEROFEVIL,Mid,OPT,CG ,0,12.88,16,919.152,1070.07,-150.92205810546875,0.2955088043097282,NA,2984
7,58,BLANC,Mid,ROC,UOL,1,33.39,17,990.14,1019.16,-29.02459716796875,0.4583271448013439,EU,1997
7,58,BLANC,Mid,ROC,FNC,0,1.19,2,990.14,1221.74,-231.6025390625,0.20862866063767552,EU,1641
7,58,HEAQ,AD Carry,ROC,UOL,1,20.34,17,990.14,1019.16,-29.02459716796875,0.4583271448013439,EU,1997
7,58,HEAQ,AD Carry,ROC,FNC,0,11.26,2,990.14,1221.74,-231.6025390625,0.20862866063767552,EU,1641
7,58,MEMENTO,Jungler,ROC,FNC,0,5.6,2,990.14,1221.74,-231.6025390625,0.20862866063767552,EU,1641
7,58,MEMENTO,Jungler,ROC,UOL,1,27.82,17,990.14,1019.16,-29.02459716796875,0.4583271448013439,EU,1997
7,58,NORSKEREN,Support,ROC,UOL,1,25.68,17,990.14,1019.16,-29.02459716796875,0.4583271448013439,EU,1997
7,58,NORSKEREN,Support,ROC,FNC,0,5.03,2,990.14,1221.74,-231.6025390625,0.20862866063767552,EU,1641
7,58,PROFIT,Top,ROC,UOL,1,16.36,17,990.14,1019.16,-29.02459716796875,0.4583271448013439,EU,1997
7,58,PROFIT,Top,ROC,FNC,0,11.4,2,990.14,1221.74,-231.6025390625,0.20862866063767552,EU,1641
7,58,AMAZING,Jungler,S04,GIA,1,18.37,17,972.347,904.512,67.83477783203125,0.5964002590357386,EU,2355
7,58,AMAZING,Jungler,S04,SPY,1,17.38,21,972.347,1088.59,-116.24493408203125,0.33868503903288116,EU,1785
7,58,NUKEDUCK,Mid,S04,SPY,1,19.54,21,972.347,1088.59,-116.24493408203125,0.33868503903288116,EU,1785
7,58,NUKEDUCK,Mid,S04,GIA,1,33.5,17,972.347,904.512,67.83477783203125,0.5964002590357386,EU,2355
7,58,UPSET,AD Carry,S04,GIA,1,25.86,17,972.347,904.512,67.83477783203125,0.5964002590357386,EU,2355
7,58,UPSET,AD Carry,S04,SPY,1,21.19,21,972.347,1088.59,-116.24493408203125,0.33868503903288116,EU,1785
7,58,VANDER,Support,S04,GIA,1,12.56,17,972.347,904.512,67.83477783203125,0.5964002590357386,EU,2355
7,58,VANDER,Support,S04,SPY,1,20.57,21,972.347,1088.59,-116.24493408203125,0.33868503903288116,EU,1785
7,58,VIZICSACSI,Top,S04,GIA,1,20.88,17,972.347,904.512,67.83477783203125,0.5964002590357386,EU,2355
7,58,VIZICSACSI,Top,S04,SPY,1,17.23,21,972.347,1088.59,-116.24493408203125,0.33868503903288116,EU,1785
7,58,KASING,Support,SPY,FNC,1,24.2,17,1088.59,1221.74,-133.1507568359375,0.3172416141294105,EU,1939
7,58,KASING,Support,SPY,S04,0,4.69,1,1088.59,972.347,116.24493408203125,0.6613149609671188,EU,1785
7,58,KOBBE,AD Carry,SPY,S04,0,4.2,1,1088.59,972.347,116.24493408203125,0.6613149609671188,EU,1785
7,58,KOBBE,AD Carry,SPY,FNC,1,33.29,17,1088.59,1221.74,-133.1507568359375,0.3172416141294105,EU,1939
7,58,NISQY,Mid,SPY,FNC,1,33.63,17,1088.59,1221.74,-133.1507568359375,0.3172416141294105,EU,1939
7,58,NISQY,Mid,SPY,S04,0,2.96,1,1088.59,972.347,116.24493408203125,0.6613149609671188,EU,1785
7,58,ODOAMNE,Top,SPY,S04,0,5.6,1,1088.59,972.347,116.24493408203125,0.6613149609671188,EU,1785
7,58,ODOAMNE,Top,SPY,FNC,1,31.62,17,1088.59,1221.74,-133.1507568359375,0.3172416141294105,EU,1939
7,58,XERXE,Jungler,SPY,FNC,1,37.06,17,1088.59,1221.74,-133.1507568359375,0.3172416141294105,EU,1939
7,58,XERXE,Jungler,SPY,S04,0,7.6,1,1088.59,972.347,116.24493408203125,0.6613149609671188,EU,1785
7,58,DOUBLELIFT,AD Carry,TL ,OPT,1,20.2,15,1058.02,919.152,138.86322021484375,0.6898377659879548,NA,2399
7,58,DOUBLELIFT,AD Carry,TL ,FLY,0,2.62,0,1058.02,962.719,95.29595947265625,0.6338032085674471,NA,1428
7,58,IMPACT,Top,TL ,OPT,1,18.46,15,1058.02,919.152,138.86322021484375,0.6898377659879548,NA,2399
7,58,IMPACT,Top,TL ,FLY,0,1.06,0,1058.02,962.719,95.29595947265625,0.6338032085674471,NA,1428
7,58,OLLEH,Support,TL ,OPT,1,11.36,15,1058.02,919.152,138.86322021484375,0.6898377659879548,NA,2399
7,58,OLLEH,Support,TL ,FLY,0,-1.2,0,1058.02,962.719,95.29595947265625,0.6338032085674471,NA,1428
7,58,POBELTER,Mid,TL ,OPT,1,23.95,15,1058.02,919.152,138.86322021484375,0.6898377659879548,NA,2399
7,58,POBELTER,Mid,TL ,FLY,0,1.81,0,1058.02,962.719,95.29595947265625,0.6338032085674471,NA,1428
7,58,XMITHIE,Jungler,TL ,FLY,0,0.96,0,1058.02,962.719,95.29595947265625,0.6338032085674471,NA,1428
7,58,XMITHIE,Jungler,TL ,OPT,1,19.16,15,1058.02,919.152,138.86322021484375,0.6898377659879548,NA,2399
7,58,BJERGSEN,Mid,TSM,100,0,14.12,9,1181.0,1112.06,68.9361572265625,0.5979254159951093,NA,2174
7,58,BJERGSEN,Mid,TSM,FOX,0,4.45,3,1181.0,1026.61,154.391845703125,0.7086323361687772,NA,1912
7,58,GRIG,Jungler,TSM,100,0,4.52,9,1181.0,1112.06,68.9361572265625,0.5979254159951093,NA,2174
7,58,GRIG,Jungler,TSM,FOX,0,7.44,3,1181.0,1026.61,154.391845703125,0.7086323361687772,NA,1912
7,58,HAUNTZER,Top,TSM,FOX,0,8.57,3,1181.0,1026.61,154.391845703125,0.7086323361687772,NA,1912
7,58,HAUNTZER,Top,TSM,100,0,13.39,9,1181.0,1112.06,68.9361572265625,0.5979254159951093,NA,2174
7,58,MITHY,Support,TSM,FOX,0,3.63,3,1181.0,1026.61,154.391845703125,0.7086323361687772,NA,1912
7,58,MITHY,Support,TSM,100,0,9.25,9,1181.0,1112.06,68.9361572265625,0.5979254159951093,NA,2174
7,58,ZVEN,AD Carry,TSM,FOX,0,7.46,3,1181.0,1026.61,154.391845703125,0.7086323361687772,NA,1912
7,58,ZVEN,AD Carry,TSM,100,0,11.52,9,1181.0,1112.06,68.9361572265625,0.5979254159951093,NA,2174
7,58,EXILEH,Mid,UOL,ROC,0,11.85,3,1019.16,990.14,29.02459716796875,0.5416728551986562,EU,1997
7,58,EXILEH,Mid,UOL,H2K,1,10.29,19,1019.16,1016.13,3.0347900390625,0.5043673028697402,EU,2059
7,58,KOLD,Jungler,UOL,H2K,1,15.56,19,1019.16,1016.13,3.0347900390625,0.5043673028697402,EU,2059
7,58,KOLD,Jungler,UOL,ROC,0,4.56,3,1019.16,990.14,29.02459716796875,0.5416728551986562,EU,1997
7,58,NEON,AD Carry,UOL,H2K,1,14.5,19,1019.16,1016.13,3.0347900390625,0.5043673028697402,EU,2059
7,58,NEON,AD Carry,UOL,ROC,0,13.48,3,1019.16,990.14,29.02459716796875,0.5416728551986562,EU,1997
7,58,TOTORO,Support,UOL,H2K,1,6.17,19,1019.16,1016.13,3.0347900390625,0.5043673028697402,EU,2059
7,58,TOTORO,Support,UOL,ROC,0,7.8,3,1019.16,990.14,29.02459716796875,0.5416728551986562,EU,1997
7,58,WHITEKNIGHT,Top,UOL,ROC,0,10.42,3,1019.16,990.14,29.02459716796875,0.5416728551986562,EU,1997
7,58,WHITEKNIGHT,Top,UOL,H2K,1,11.65,19,1019.16,1016.13,3.0347900390625,0.5043673028697402,EU,2059
7,58,ATTILA,AD Carry,VIT,H2K,1,17.91,21,1060.61,1016.13,44.48382568359375,0.5636698398068264,EU,1601
7,58,ATTILA,AD Carry,VIT,MSF,0,17.08,6,1060.61,1115.11,-54.4942626953125,0.4222132854864615,EU,2154
7,58,CABOCHARD,Top,VIT,H2K,1,27.94,21,1060.61,1016.13,44.48382568359375,0.5636698398068264,EU,1601
7,58,CABOCHARD,Top,VIT,MSF,0,12.08,6,1060.61,1115.11,-54.4942626953125,0.4222132854864615,EU,2154
7,58,GILIUS,Jungler,VIT,MSF,0,8.18,6,1060.61,1115.11,-54.4942626953125,0.4222132854864615,EU,2154
7,58,GILIUS,Jungler,VIT,H2K,1,26.67,21,1060.61,1016.13,44.48382568359375,0.5636698398068264,EU,1601
7,58,JACTROLL,Support,VIT,H2K,1,24.92,21,1060.61,1016.13,44.48382568359375,0.5636698398068264,EU,1601
7,58,JACTROLL,Support,VIT,MSF,0,14.15,6,1060.61,1115.11,-54.4942626953125,0.4222132854864615,EU,2154
7,58,JIIZUKE,Mid,VIT,MSF,0,14.23,6,1060.61,1115.11,-54.4942626953125,0.4222132854864615,EU,2154
7,58,JIIZUKE,Mid,VIT,H2K,1,17.72,21,1060.61,1016.13,44.48382568359375,0.5636698398068264,EU,1601
7,59,ANDA,Jungler,100,FLY,0,7.81,17,1106.68,970.096,136.58197021484375,0.6870210554045741,NA,1967
7,59,ANDA,Jungler,100,FOX,1,16.82,19,1106.68,1033.39,73.2833251953125,0.6039265068658326,NA,2459
7,59,APHROMOO,Support,100,FLY,0,7.45,17,1106.68,970.096,136.58197021484375,0.6870210554045741,NA,1967
7,59,APHROMOO,Support,100,FOX,1,22.63,19,1106.68,1033.39,73.2833251953125,0.6039265068658326,NA,2459
7,59,CODY SUN,AD Carry,100,FOX,1,26.31,19,1106.68,1033.39,73.2833251953125,0.6039265068658326,NA,2459
7,59,CODY SUN,AD Carry,100,FLY,0,12.71,17,1106.68,970.096,136.58197021484375,0.6870210554045741,NA,1967
7,59,RYU,Mid,100,FOX,1,17.56,19,1106.68,1033.39,73.2833251953125,0.6039265068658326,NA,2459
7,59,RYU,Mid,100,FLY,0,11.9,17,1106.68,970.096,136.58197021484375,0.6870210554045741,NA,1967
7,59,SSUMDAY,Top,100,FLY,0,9.56,17,1106.68,970.096,136.58197021484375,0.6870210554045741,NA,1967
7,59,SSUMDAY,Top,100,FOX,1,26.22,19,1106.68,1033.39,73.2833251953125,0.6039265068658326,NA,2459
7,59,BLABER,Jungler,C9 ,TL ,1,16.61,16,1027.61,1047.66,-20.047607421875,0.47118115058736215,NA,1886
7,59,BLABER,Jungler,C9 ,OPT,0,13.73,5,1027.61,899.771,127.84051513671875,0.6761006554696459,NA,1939
7,59,JENSEN,Mid,C9 ,TL ,1,21.47,16,1027.61,1047.66,-20.047607421875,0.47118115058736215,NA,1886
7,59,JENSEN,Mid,C9 ,OPT,0,11.48,5,1027.61,899.771,127.84051513671875,0.6761006554696459,NA,1939
7,59,LICORICE,Top,C9 ,TL ,1,26.8,16,1027.61,1047.66,-20.047607421875,0.47118115058736215,NA,1886
7,59,LICORICE,Top,C9 ,OPT,0,9.53,5,1027.61,899.771,127.84051513671875,0.6761006554696459,NA,1939
7,59,SNEAKY,AD Carry,C9 ,TL ,1,20.61,16,1027.61,1047.66,-20.047607421875,0.47118115058736215,NA,1886
7,59,SNEAKY,AD Carry,C9 ,OPT,0,12.43,5,1027.61,899.771,127.84051513671875,0.6761006554696459,NA,1939
7,59,ZEYZAL,Support,C9 ,OPT,0,6.66,5,1027.61,899.771,127.84051513671875,0.6761006554696459,NA,1939
7,59,ZEYZAL,Support,C9 ,TL ,1,14.21,16,1027.61,1047.66,-20.047607421875,0.47118115058736215,NA,1886
7,59,APOLLO,AD Carry,CG ,FLY,0,8.76,4,1056.49,970.096,86.38934326171875,0.6218239144476692,NA,1949
7,59,APOLLO,AD Carry,CG ,TSM,0,5.93,3,1056.49,1139.19,-82.7034912109375,0.38317830522568175,NA,2090
7,59,FEBIVEN,Mid,CG ,TSM,0,5.56,3,1056.49,1139.19,-82.7034912109375,0.38317830522568175,NA,2090
7,59,FEBIVEN,Mid,CG ,FLY,0,11.35,4,1056.49,970.096,86.38934326171875,0.6218239144476692,NA,1949
7,59,HAKUHO,Support,CG ,FLY,0,3.71,4,1056.49,970.096,86.38934326171875,0.6218239144476692,NA,1949
7,59,HAKUHO,Support,CG ,TSM,0,1.78,3,1056.49,1139.19,-82.7034912109375,0.38317830522568175,NA,2090
7,59,LIRA,Jungler,CG ,FLY,0,14.1,4,1056.49,970.096,86.38934326171875,0.6218239144476692,NA,1949
7,59,LIRA,Jungler,CG ,TSM,0,8.18,3,1056.49,1139.19,-82.7034912109375,0.38317830522568175,NA,2090
7,59,SOLO,Top,CG ,TSM,0,6.89,3,1056.49,1139.19,-82.7034912109375,0.38317830522568175,NA,2090
7,59,SOLO,Top,CG ,FLY,0,14.44,4,1056.49,970.096,86.38934326171875,0.6218239144476692,NA,1949
7,59,BIOFROST,Support,CLG,GGS,0,4.25,3,1061.0,953.435,107.5640869140625,0.6500339989463225,NA,1958
7,59,BIOFROST,Support,CLG,TL ,0,5.14,4,1061.0,1047.66,13.340576171875,0.5191892027842744,NA,1613
7,59,DARSHAN,Top,CLG,GGS,0,2.84,3,1061.0,953.435,107.5640869140625,0.6500339989463225,NA,1958
7,59,DARSHAN,Top,CLG,TL ,0,6.23,4,1061.0,1047.66,13.340576171875,0.5191892027842744,NA,1613
7,59,HUHI,Mid,CLG,TL ,0,6.42,4,1061.0,1047.66,13.340576171875,0.5191892027842744,NA,1613
7,59,HUHI,Mid,CLG,GGS,0,8.83,3,1061.0,953.435,107.5640869140625,0.6500339989463225,NA,1958
7,59,REIGNOVER,Jungler,CLG,TL ,0,6.24,4,1061.0,1047.66,13.340576171875,0.5191892027842744,NA,1613
7,59,REIGNOVER,Jungler,CLG,GGS,0,5.65,3,1061.0,953.435,107.5640869140625,0.6500339989463225,NA,1958
7,59,STIXXAY,AD Carry,CLG,TL ,0,7.73,4,1061.0,1047.66,13.340576171875,0.5191892027842744,NA,1613
7,59,STIXXAY,AD Carry,CLG,GGS,0,9.55,3,1061.0,953.435,107.5640869140625,0.6500339989463225,NA,1958
7,59,FLAME,Top,FLY,CG ,1,17.21,21,970.096,1056.49,-86.38934326171875,0.3781760855523309,NA,1949
7,59,FLAME,Top,FLY,100,1,13.42,8,970.096,1106.68,-136.58197021484375,0.31297894459542575,NA,1967
7,59,JAYJ,Support,FLY,100,1,11.18,8,970.096,1106.68,-136.58197021484375,0.31297894459542575,NA,1967
7,59,JAYJ,Support,FLY,CG ,1,18.1,21,970.096,1056.49,-86.38934326171875,0.3781760855523309,NA,1949
7,59,KEANE,Mid,FLY,100,1,12.03,8,970.096,1106.68,-136.58197021484375,0.31297894459542575,NA,1967
7,59,KEANE,Mid,FLY,CG ,1,16.48,21,970.096,1056.49,-86.38934326171875,0.3781760855523309,NA,1949
7,59,SANTORIN,Jungler,FLY,100,1,11.73,8,970.096,1106.68,-136.58197021484375,0.31297894459542575,NA,1967
7,59,SANTORIN,Jungler,FLY,CG ,1,24.4,21,970.096,1056.49,-86.38934326171875,0.3781760855523309,NA,1949
7,59,WILDTURTLE,AD Carry,FLY,100,1,14.36,8,970.096,1106.68,-136.58197021484375,0.31297894459542575,NA,1967
7,59,WILDTURTLE,AD Carry,FLY,CG ,1,39.07,21,970.096,1056.49,-86.38934326171875,0.3781760855523309,NA,1949
7,59,BROXAH,Jungler,FNC,UOL,1,22.9,20,1206.57,1017.69,188.87908935546875,0.7478683218557722,EU,1575
7,59,BROXAH,Jungler,FNC,MSF,1,17.24,19,1206.57,1150.77,55.8048095703125,0.5796260072733825,EU,1725
7,59,BWIPO,Top,FNC,MSF,1,13.33,19,1206.57,1150.77,55.8048095703125,0.5796260072733825,EU,1725
7,59,BWIPO,Top,FNC,UOL,1,19.34,20,1206.57,1017.69,188.87908935546875,0.7478683218557722,EU,1575
7,59,CAPS,Mid,FNC,MSF,1,15.25,19,1206.57,1150.77,55.8048095703125,0.5796260072733825,EU,1725
7,59,CAPS,Mid,FNC,UOL,1,39.04,20,1206.57,1017.69,188.87908935546875,0.7478683218557722,EU,1575
7,59,HYLISSANG,Support,FNC,MSF,1,10.41,19,1206.57,1150.77,55.8048095703125,0.5796260072733825,EU,1725
7,59,HYLISSANG,Support,FNC,UOL,1,16.31,20,1206.57,1017.69,188.87908935546875,0.7478683218557722,EU,1575
7,59,SOAZ,Top,FNC,UOL,1,11.9,20,1206.57,1017.69,188.87908935546875,0.7478683218557722,EU,1575
7,59,SOAZ,Top,FNC,MSF,1,13.5,19,1206.57,1150.77,55.8048095703125,0.5796260072733825,EU,1725
7,59,ALTEC,AD Carry,FOX,GGS,1,7.95,17,1033.39,953.435,79.9595947265625,0.6130816479955018,NA,1938
7,59,ALTEC,AD Carry,FOX,100,0,6.46,6,1033.39,1106.68,-73.2833251953125,0.39607349313416734,NA,2459
7,59,DAMONTE,Mid,FOX,100,0,18.67,6,1033.39,1106.68,-73.2833251953125,0.39607349313416734,NA,2459
7,59,DAMONTE,Mid,FOX,GGS,1,9.62,17,1033.39,953.435,79.9595947265625,0.6130816479955018,NA,1938
7,59,DARDOCH,Jungler,FOX,GGS,1,22.8,17,1033.39,953.435,79.9595947265625,0.6130816479955018,NA,1938
7,59,DARDOCH,Jungler,FOX,100,0,9.07,6,1033.39,1106.68,-73.2833251953125,0.39607349313416734,NA,2459
7,59,FENG,Support,FOX,GGS,1,8.11,17,1033.39,953.435,79.9595947265625,0.6130816479955018,NA,1938
7,59,FENG,Support,FOX,100,0,6.34,6,1033.39,1106.68,-73.2833251953125,0.39607349313416734,NA,2459
7,59,HUNI,Top,FOX,GGS,1,15.29,17,1033.39,953.435,79.9595947265625,0.6130816479955018,NA,1938
7,59,HUNI,Top,FOX,100,0,7.89,6,1033.39,1106.68,-73.2833251953125,0.39607349313416734,NA,2459
7,59,HJARNAN,AD Carry,G2 ,ROC,0,2.1,3,1205.4,1000.8,204.59881591796875,0.7645457894949194,EU,1719
7,59,HJARNAN,AD Carry,G2 ,VIT,1,27.45,19,1205.4,1061.07,144.330810546875,0.6965314428696412,EU,2299
7,59,JANKOS,Jungler,G2 ,ROC,0,-0.77,3,1205.4,1000.8,204.59881591796875,0.7645457894949194,EU,1719
7,59,JANKOS,Jungler,G2 ,VIT,1,23.57,19,1205.4,1061.07,144.330810546875,0.6965314428696412,EU,2299
7,59,PERKZ,Mid,G2 ,VIT,1,29.46,19,1205.4,1061.07,144.330810546875,0.6965314428696412,EU,2299
7,59,PERKZ,Mid,G2 ,ROC,0,2.15,3,1205.4,1000.8,204.59881591796875,0.7645457894949194,EU,1719
7,59,WADID,Support,G2 ,ROC,0,-1.37,3,1205.4,1000.8,204.59881591796875,0.7645457894949194,EU,1719
7,59,WADID,Support,G2 ,VIT,1,18.16,19,1205.4,1061.07,144.330810546875,0.6965314428696412,EU,2299
7,59,WUNDER,Top,G2 ,VIT,1,20.47,19,1205.4,1061.07,144.330810546875,0.6965314428696412,EU,2299
7,59,WUNDER,Top,G2 ,ROC,0,2.24,3,1205.4,1000.8,204.59881591796875,0.7645457894949194,EU,1719
